transaction_id;transaction_date;item_id;quantity;purchased_from;sold_to;transaction_type
DQ-02944;31 March 2021;OT0001;33;;RS DQLab;sell
DQ-02945;31 March 2021;OD0001;15;;RS DQLab;sell
DQ-02946;31 March 2021;OD0006;45;;RS DQLab;sell
DQ-02947;01 April 2021;OD0008;43;;RS DQLab;sell
DQ-02948;01 April 2021;OD0008;51;;RS DQLab;sell
DQ-02949;01 April 2021;OB0006;1;;RS DQLab;sell
DQ-02950;01 April 2021;OD0001;16;;RS DQLab;sell
DQ-02951;01 April 2021;OH0001;65;;RS DQLab;sell
DQ-02952;01 April 2021;OB0006;2000;DQLab12;;buy
DQ-02953;01 April 2021;OD0011;2000;DQLab--03;;buy
DQ-02954;01 April 2021;OH0005;1000;DQLab-2;;buy
DQ-02955;01 April 2021;OK0002;2000;DQLab-08;;buy
DQ-02956;02 April 2021;OB0002;36;;RS DQLab;sell
DQ-02957;02 April 2021;OD0008;35;;RS DQLab;sell
DQ-02958;02 April 2021;OA0005;42;;RS DQLab;sell
DQ-02959;02 April 2021;OH0005;34;;RS DQLab;sell
DQ-02960;02 April 2021;OD0009;24;;RS DQLab;sell
DQ-02961;02 April 2021;OD0011;404;;RS DQLab;sell
DQ-02962;02 April 2021;OH0001;4;;RS DQLab;sell
DQ-02963;02 April 2021;OH0004;13;;RS DQLab;sell
DQ-02964;03 April 2021;OB0009;16;;RS DQLab;sell
DQ-02965;03 April 2021;OD0008;79;;RS DQLab;sell
DQ-02966;03 April 2021;OD0009;10;;RS DQLab;sell
DQ-02967;03 April 2021;OT0001;11;;RS DQLab;sell
DQ-02968;03 April 2021;OD0011;291;;RS DQLab;sell
DQ-02969;03 April 2021;OA0004;35;;RS DQLab;sell
DQ-02970;03 April 2021;OB0001;58;;RS DQLab;sell
DQ-02971;04 April 2021;OH0005;48;;RS DQLab;sell
DQ-02972;04 April 2021;OD0011;7;;RS DQLab;sell
DQ-02973;04 April 2021;OA0004;19;;RS DQLab;sell
DQ-02974;04 April 2021;OA0003;9;;RS DQLab;sell
DQ-02975;04 April 2021;OH0002;2;;RS DQLab;sell
DQ-02976;05 April 2021;OB0002;37;;RS DQLab;sell
DQ-02977;05 April 2021;OB0002;61;;RS DQLab;sell
DQ-02978;05 April 2021;OA0005;37;;RS DQLab;sell
DQ-02979;05 April 2021;OA0005;78;;RS DQLab;sell
DQ-02980;05 April 2021;OH0003;38;;RS DQLab;sell
DQ-02981;05 April 2021;OD0011;27;;RS DQLab;sell
DQ-02982;05 April 2021;OD0001;70;;RS DQLab;sell
DQ-02983;05 April 2021;OH0001;258;;RS DQLab;sell
DQ-02984;05 April 2021;OH0004;108;;RS DQLab;sell
DQ-02985;05 April 2021;OD0010;8;;RS DQLab;sell
DQ-02986;06 April 2021;OB0002;1;;RS DQLab;sell
DQ-02987;06 April 2021;OD0008;36;;RS DQLab;sell
DQ-02988;06 April 2021;OA0005;11;;RS DQLab;sell
DQ-02989;06 April 2021;OD0009;29;;RS DQLab;sell
DQ-02990;06 April 2021;OD0005;3;;RS DQLab;sell
DQ-02991;06 April 2021;OH0002;39;;RS DQLab;sell
DQ-02992;07 April 2021;OB0005;15;;RS DQLab;sell
DQ-02993;07 April 2021;OB0002;82;;RS DQLab;sell
DQ-02994;07 April 2021;OA0005;82;;RS DQLab;sell
DQ-02995;07 April 2021;OH0005;28;;RS DQLab;sell
DQ-02996;07 April 2021;OD0009;50;;RS DQLab;sell
DQ-02997;07 April 2021;OD0009;8;;RS DQLab;sell
DQ-02998;07 April 2021;OT0001;28;;RS DQLab;sell
DQ-02999;07 April 2021;OH0003;9;;RS DQLab;sell
DQ-03000;07 April 2021;OA0006;42;;RS DQLab;sell
DQ-03001;07 April 2021;OA0006;36;;RS DQLab;sell
DQ-03002;07 April 2021;OB0007;34;;RS DQLab;sell
DQ-03003;08 April 2021;OA0002;1;;RS DQLab;sell
DQ-03004;08 April 2021;OB0002;86;;RS DQLab;sell
DQ-03005;08 April 2021;OH0005;50;;RS DQLab;sell
DQ-03006;08 April 2021;OA0004;52;;RS DQLab;sell
DQ-03007;08 April 2021;OA0004;47;;RS DQLab;sell
DQ-03008;08 April 2021;OA0001;49;;RS DQLab;sell
DQ-03009;08 April 2021;OB0008;36;;RS DQLab;sell
DQ-03010;09 April 2021;OB0009;31;;RS DQLab;sell
DQ-03011;09 April 2021;OB0002;5;;RS DQLab;sell
DQ-03012;09 April 2021;OD0008;1;;RS DQLab;sell
DQ-03013;09 April 2021;OD0009;19;;RS DQLab;sell
DQ-03014;09 April 2021;OD0011;105;;RS DQLab;sell
DQ-03015;09 April 2021;OD0011;9;;RS DQLab;sell
DQ-03016;09 April 2021;OD0001;59;;RS DQLab;sell
DQ-03017;09 April 2021;OB0001;0;;RS DQLab;sell
DQ-03018;10 April 2021;OA0005;45;;RS DQLab;sell
DQ-03019;10 April 2021;OA0005;7;;RS DQLab;sell
DQ-03020;10 April 2021;OH0005;35;;RS DQLab;sell
DQ-03021;10 April 2021;OH0005;22;;RS DQLab;sell
DQ-03022;10 April 2021;OH0005;34;;RS DQLab;sell
DQ-03023;10 April 2021;OB0008;29;;RS DQLab;sell
DQ-03024;10 April 2021;OH0002;104;;RS DQLab;sell
DQ-03025;11 April 2021;OB0002;48;;RS DQLab;sell
DQ-03026;11 April 2021;OD0009;11;;RS DQLab;sell
DQ-03027;11 April 2021;OH0004;32;;RS DQLab;sell
DQ-03028;12 April 2021;OB0002;64;;RS DQLab;sell
DQ-03029;12 April 2021;OB0002;4;;RS DQLab;sell
DQ-03030;12 April 2021;OD0008;68;;RS DQLab;sell
DQ-03031;12 April 2021;OA0005;13;;RS DQLab;sell
DQ-03032;12 April 2021;OA0005;49;;RS DQLab;sell
DQ-03033;12 April 2021;OA0005;57;;RS DQLab;sell
DQ-03034;12 April 2021;OH0005;44;;RS DQLab;sell
DQ-03035;12 April 2021;OD0007;44;;RS DQLab;sell
DQ-03036;12 April 2021;OB0006;18;;RS DQLab;sell
DQ-03037;12 April 2021;OB0006;4;;RS DQLab;sell
DQ-03038;12 April 2021;OA0003;14;;RS DQLab;sell
DQ-03039;12 April 2021;OB0004;10;;RS DQLab;sell
DQ-03040;12 April 2021;OA0001;22;;RS DQLab;sell
DQ-03041;13 April 2021;OA0005;15;;RS DQLab;sell
DQ-03042;13 April 2021;OH0005;43;;RS DQLab;sell
DQ-03043;13 April 2021;OD0007;50;;RS DQLab;sell
DQ-03044;13 April 2021;OB0006;35;;RS DQLab;sell
DQ-03045;14 April 2021;OT0001;22;;RS DQLab;sell
DQ-03046;14 April 2021;OD0001;114;;RS DQLab;sell
DQ-03047;15 April 2021;OB0002;80;;RS DQLab;sell
DQ-03048;15 April 2021;OD0008;83;;RS DQLab;sell
DQ-03049;15 April 2021;OH0005;41;;RS DQLab;sell
DQ-03050;15 April 2021;OT0001;48;;RS DQLab;sell
DQ-03051;15 April 2021;OH0003;19;;RS DQLab;sell
DQ-03052;15 April 2021;OD0007;90;;RS DQLab;sell
DQ-03053;15 April 2021;OB0006;763;;RS DQLab;sell
DQ-03054;15 April 2021;OD0011;31;;RS DQLab;sell
DQ-03055;15 April 2021;OH0001;12;;RS DQLab;sell
DQ-03056;15 April 2021;OH0001;4;;RS DQLab;sell
DQ-03057;15 April 2021;OH0004;13;;RS DQLab;sell
DQ-03058;16 April 2021;OH0003;46;;RS DQLab;sell
DQ-03059;16 April 2021;OA0006;9;;RS DQLab;sell
DQ-03060;16 April 2021;OD0011;11;;RS DQLab;sell
DQ-03061;16 April 2021;OB0007;13;;RS DQLab;sell
DQ-03062;16 April 2021;OB0004;86;;RS DQLab;sell
DQ-03063;17 April 2021;OB0002;46;;RS DQLab;sell
DQ-03064;17 April 2021;OA0005;52;;RS DQLab;sell
DQ-03065;17 April 2021;OD0009;12;;RS DQLab;sell
DQ-03066;17 April 2021;OB0007;2;;RS DQLab;sell
DQ-03067;17 April 2021;OB0007;25;;RS DQLab;sell
DQ-03068;17 April 2021;OH0006;16;;RS DQLab;sell
DQ-03069;18 April 2021;OB0002;22;;RS DQLab;sell
DQ-03070;18 April 2021;OB0002;86;;RS DQLab;sell
DQ-03071;18 April 2021;OA0005;27;;RS DQLab;sell
DQ-03072;18 April 2021;OA0005;35;;RS DQLab;sell
DQ-03073;18 April 2021;OH0006;11;;RS DQLab;sell
DQ-03074;19 April 2021;OB0009;34;;RS DQLab;sell
DQ-03075;19 April 2021;OH0003;37;;RS DQLab;sell
DQ-03076;19 April 2021;OD0001;26;;RS DQLab;sell
DQ-03077;19 April 2021;OK0002;11;;RS DQLab;sell
DQ-03078;19 April 2021;OB0007;32;;RS DQLab;sell
DQ-03079;20 April 2021;OB0002;9;;RS DQLab;sell
DQ-03080;20 April 2021;OD0008;11;;RS DQLab;sell
DQ-03081;20 April 2021;OD0008;19;;RS DQLab;sell
DQ-03082;20 April 2021;OT0001;13;;RS DQLab;sell
DQ-03083;20 April 2021;OA0006;638;;RS DQLab;sell
DQ-03084;20 April 2021;OB0006;17;;RS DQLab;sell
DQ-03085;20 April 2021;OD0011;47;;RS DQLab;sell
DQ-03086;20 April 2021;OD0006;6;;RS DQLab;sell
DQ-03087;20 April 2021;OD0005;37;;RS DQLab;sell
DQ-03088;21 April 2021;OD0008;28;;RS DQLab;sell
DQ-03089;21 April 2021;OD0008;9;;RS DQLab;sell
DQ-03090;21 April 2021;OK0002;35;;RS DQLab;sell
DQ-03091;21 April 2021;OA0004;9;;RS DQLab;sell
DQ-03092;21 April 2021;OA0003;10;;RS DQLab;sell
DQ-03093;21 April 2021;OA0003;288;;RS DQLab;sell
DQ-03094;21 April 2021;OD0010;53;;RS DQLab;sell
DQ-03095;22 April 2021;OB0002;1;;RS DQLab;sell
DQ-03096;22 April 2021;OA0005;33;;RS DQLab;sell
DQ-03097;22 April 2021;OH0005;6;;RS DQLab;sell
DQ-03098;22 April 2021;OH0001;156;;RS DQLab;sell
DQ-03099;23 April 2021;OH0003;31;;RS DQLab;sell
DQ-03100;23 April 2021;OD0011;27;;RS DQLab;sell
DQ-03101;23 April 2021;OK0002;275;;RS DQLab;sell
DQ-03102;24 April 2021;OB0002;13;;RS DQLab;sell
DQ-03103;24 April 2021;OH0003;52;;RS DQLab;sell
DQ-03104;24 April 2021;OK0002;28;;RS DQLab;sell
DQ-03105;24 April 2021;OK0002;63;;;sell
DQ-03106;24 April 2021;OB0004;14;;;sell
DQ-03107;24 April 2021;OB0001;24;;;sell
DQ-03108;25 April 2021;OA0005;6;;;sell
DQ-03109;25 April 2021;OT0001;1;;;sell
DQ-03110;25 April 2021;OH0003;7;;;sell
DQ-03111;25 April 2021;OD0011;88;;;sell
DQ-03112;25 April 2021;OK0002;46;;;sell
DQ-03113;25 April 2021;OB0007;6;;RS DQLab;sell
DQ-03114;25 April 2021;OH0006;211;;RS DQLab;sell
DQ-03115;25 April 2021;OD0005;132;;RS DQLab;sell
DQ-03116;25 April 2021;OD0010;40;;RS DQLab;sell
DQ-03117;26 April 2021;OB0002;22;;RS DQLab;sell
DQ-03118;26 April 2021;OD0008;46;;RS DQLab;sell
DQ-03119;26 April 2021;OD0009;44;;RS DQLab;sell
DQ-03120;26 April 2021;OH0003;37;;RS DQLab;sell
DQ-03121;26 April 2021;OA0006;133;;RS DQLab;sell
DQ-03122;26 April 2021;OD0011;57;;RS DQLab;sell
DQ-03123;26 April 2021;OH0001;2;;RS DQLab;sell
DQ-03124;27 April 2021;OB0009;4;;RS DQLab;sell
DQ-03125;27 April 2021;OB0002;71;;RS DQLab;sell
DQ-03126;27 April 2021;OD0008;73;;RS DQLab;sell
DQ-03127;27 April 2021;OA0005;25;;RS DQLab;sell
DQ-03128;27 April 2021;OA0005;8;;RS DQLab;sell
DQ-03129;27 April 2021;OH0005;34;;RS DQLab;sell
DQ-03130;27 April 2021;OD0009;30;;RS DQLab;sell
DQ-03131;27 April 2021;OA0006;2;;RS DQLab;sell
DQ-03132;27 April 2021;OD0001;112;;RS DQLab;sell
DQ-03133;27 April 2021;OK0002;65;;RS DQLab;sell
DQ-03134;27 April 2021;OA0004;60;;RS DQLab;sell
DQ-03135;27 April 2021;OA0001;14;;RS DQLab;sell
DQ-03136;28 April 2021;OD0009;18;;RS DQLab;sell
DQ-03137;28 April 2021;OD0007;58;;RS DQLab;sell
DQ-03138;28 April 2021;OD0011;1;;RS DQLab;sell
DQ-03139;28 April 2021;OK0002;76;;RS DQLab;sell
DQ-03140;28 April 2021;OA0004;7;;RS DQLab;sell
DQ-03141;28 April 2021;OA0003;210;;RS DQLab;sell
DQ-03142;28 April 2021;OB0004;20;;RS DQLab;sell
DQ-03143;28 April 2021;OH0006;13;;RS DQLab;sell
DQ-03144;29 April 2021;OB0002;33;;RS DQLab;sell
DQ-03145;29 April 2021;OA0005;11;;RS DQLab;sell
DQ-03146;29 April 2021;OT0001;27;;RS DQLab;sell
DQ-03147;29 April 2021;OD0007;35;;RS DQLab;sell
DQ-03148;29 April 2021;OD0011;6;;RS DQLab;sell
DQ-03149;29 April 2021;OB0004;102;;RS DQLab;sell
DQ-03150;30 April 2021;OB0002;50;;RS DQLab;sell
DQ-03151;30 April 2021;OT0001;29;;RS DQLab;sell
DQ-03152;30 April 2021;OD0007;0;;RS DQLab;sell
DQ-03153;01 May 2021;OB0002;14;;RS DQLab;sell
DQ-03154;01 May 2021;OD0008;34;;RS DQLab;sell
DQ-03155;01 May 2021;OD0011;3;;RS DQLab;sell
DQ-03156;01 May 2021;OD0001;10;;RS DQLab;sell
DQ-03157;01 May 2021;OB0007;35;;RS DQLab;sell
DQ-03158;01 May 2021;OH0004;1;;RS DQLab;sell
DQ-03159;01 May 2021;OB0007;1000;DQLab001;;buy
DQ-03160;01 May 2021;OD0001;2000;DQLab-05;;buy
DQ-03161;01 May 2021;OD0006;2000;DQLab10;;buy
DQ-03162;01 May 2021;OD0007;2000;DQLab6;;buy
DQ-03163;01 May 2021;OD0008;2000;;;bouy
DQ-03164;01 May 2021;OD0009;1000;DQLab11;;bouy
DQ-03165;01 May 2021;OH0003;1000;DQLab-10;;buy
DQ-03166;01 May 2021;OH0004;2000;DQLab-090;;buy
DQ-03167;02 May 2021;OT0001;4;;RS DQLab;sell
DQ-03168;02 May 2021;OH0003;47;;RS DQLab;sell
DQ-03169;02 May 2021;OH0003;27;;RS DQLab;sell
DQ-03170;02 May 2021;OA0006;63;;RS DQLab;sell
DQ-03171;02 May 2021;OD0007;15;;RS DQLab;sell
DQ-03172;02 May 2021;OD0011;267;;RS DQLab;sell
DQ-03173;02 May 2021;OH0004;98;;RS DQLab;sell
DQ-03174;03 May 2021;OD0008;18;;RS DQLab;sell
DQ-03175;03 May 2021;OH0005;3;;RS DQLab;sell
DQ-03176;03 May 2021;OD0007;10;;RS DQLab;sell
DQ-03177;03 May 2021;OH0001;17;;RS DQLab;sell
DQ-03178;04 May 2021;OA0005;39;;RS DQLab;sell
DQ-03179;04 May 2021;OD0009;27;;RS DQLab;sell
DQ-03180;04 May 2021;OH0003;48;;RS DQLab;sell
DQ-03181;04 May 2021;OA0006;15;;RS DQLab;sell
DQ-03182;04 May 2021;OA0004;28;;RS DQLab;sell
DQ-03183;04 May 2021;OA0004;68;;RS DQLab;sell
DQ-03184;04 May 2021;OB0004;18;;RS DQLab;sell
DQ-03185;05 May 2021;OB0002;46;;RS DQLab;sell
DQ-03186;05 May 2021;OB0002;28;;RS DQLab;sell
DQ-03187;05 May 2021;OH0005;16;;RS DQLab;sell
DQ-03188;05 May 2021;OH0005;28;;RS DQLab;sell
DQ-03189;05 May 2021;OH0005;3;;RS DQLab;sell
DQ-03190;05 May 2021;OH0005;37;;RS DQLab;sell
DQ-03191;05 May 2021;OK0002;66;;RS DQLab;sell
DQ-03192;05 May 2021;OD0006;24;;RS DQLab;sell
DQ-03193;06 May 2021;OB0002;91;;RS DQLab;sell
DQ-03194;06 May 2021;OD0008;73;;RS DQLab;sell
DQ-03195;06 May 2021;OD0008;207;;RS DQLab;sell
DQ-03196;06 May 2021;OT0001;33;;RS DQLab;sell
DQ-03197;06 May 2021;OA0006;29;;RS DQLab;sell
DQ-03198;06 May 2021;OD0011;75;;RS DQLab;sell
DQ-03199;06 May 2021;OD0011;735;;RS DQLab;sell
DQ-03200;06 May 2021;OH0001;34;;RS DQLab;sell
DQ-03201;06 May 2021;OH0001;1;;RS DQLab;sell
DQ-03202;07 May 2021;OK0003;45;;RS DQLab;sell
DQ-03203;07 May 2021;OD0009;20;;RS DQLab;sell
DQ-03204;07 May 2021;OD0009;22;;RS DQLab;sell
DQ-03205;07 May 2021;OD0009;312;;RS DQLab;sell
DQ-03206;07 May 2021;OD0007;143;;RS DQLab;sell
DQ-03207;07 May 2021;OD0006;91;;RS DQLab;sell
DQ-03208;08 May 2021;OD0008;36;;RS DQLab;sell
DQ-03209;08 May 2021;OH0003;30;;RS DQLab;sell
DQ-03210;08 May 2021;OD0001;173;;RS DQLab;sell
DQ-03211;08 May 2021;OA0004;193;;RS DQLab;sell
DQ-03212;08 May 2021;OD0010;30;;RS DQLab;sell
DQ-03213;09 May 2021;OD0008;44;;RS DQLab;sell
DQ-03214;09 May 2021;OD0008;13;;RS DQLab;sell
DQ-03215;09 May 2021;OH0003;50;;RS DQLab;sell
DQ-03216;09 May 2021;OH0003;16;;RS DQLab;sell
DQ-03217;09 May 2021;OH0004;224;;RS DQLab;sell
DQ-03218;10 May 2021;OA0005;38;;RS DQLab;sell
DQ-03219;10 May 2021;OH0005;29;;RS DQLab;sell
DQ-03220;10 May 2021;OH0005;9;;RS DQLab;sell
DQ-03221;10 May 2021;OD0009;29;;RS DQLab;sell
DQ-03222;10 May 2021;OD0009;36;;RS DQLab;sell
DQ-03223;10 May 2021;OD0009;45;;RS DQLab;sell
DQ-03224;10 May 2021;OH0001;67;;RS DQLab;sell
DQ-03225;10 May 2021;OA0004;6;;RS DQLab;sell
DQ-03226;10 May 2021;OD0006;626;;RS DQLab;sell
DQ-03227;10 May 2021;OA0001;10;;RS DQLab;sell
DQ-03228;11 May 2021;OB0002;8;;RS DQLab;sell
DQ-03229;11 May 2021;OB0006;14;;RS DQLab;sell
DQ-03230;11 May 2021;OD0001;106;;RS DQLab;sell
DQ-03231;11 May 2021;OH0004;45;;RS DQLab;sell
DQ-03232;11 May 2021;OH0006;176;;RS DQLab;sell
DQ-03233;11 May 2021;OD0005;151;;RS DQLab;sell
DQ-03234;12 May 2021;OD0008;39;;RS DQLab;sell
DQ-03235;12 May 2021;OD0008;3;;RS DQLab;sell
DQ-03236;12 May 2021;OA0005;7;;RS DQLab;sell
DQ-03237;12 May 2021;OA0001;98;;RS DQLab;sell
DQ-03238;13 May 2021;OB0002;97;;RS DQLab;sell
DQ-03239;13 May 2021;OD0008;47;;RS DQLab;sell
DQ-03240;13 May 2021;OH0003;32;;RS DQLab;sell
DQ-03241;13 May 2021;OD0007;186;;RS DQLab;sell
DQ-03242;13 May 2021;OH0004;317;;RS DQLab;sell
DQ-03243;13 May 2021;OB0001;142;;RS DQLab;sell
DQ-03244;13 May 2021;OA0001;68;;RS DQLab;sell
DQ-03245;14 May 2021;OB0002;79;;RS DQLab;sell
DQ-03246;14 May 2021;OD0008;47;;RS DQLab;sell
DQ-03247;14 May 2021;OD0009;29;;RS DQLab;sell
DQ-03248;14 May 2021;OD0009;43;;RS DQLab;sell
DQ-03249;14 May 2021;OH0003;4;;RS DQLab;sell
DQ-03250;14 May 2021;OA0006;51;;RS DQLab;sell
DQ-03251;14 May 2021;OD0007;325;;RS DQLab;sell
DQ-03252;14 May 2021;OD0011;39;;RS DQLab;sell
DQ-03253;14 May 2021;OH0001;86;;RS DQLab;sell
DQ-03254;15 May 2021;OB0002;14;;RS DQLab;sell
DQ-03255;15 May 2021;OT0001;16;;RS DQLab;sell
DQ-03256;15 May 2021;OB0006;27;;RS DQLab;sell
DQ-03257;15 May 2021;OA0004;52;;RS DQLab;sell
DQ-03258;15 May 2021;OB0007;12;;RS DQLab;sell
DQ-03259;15 May 2021;OB0004;14;;RS DQLab;sell
DQ-03260;15 May 2021;OH0004;95;;RS DQLab;sell
DQ-03261;15 May 2021;OH0006;6;;RS DQLab;sell
DQ-03262;15 May 2021;OB0008;15;;RS DQLab;sell
DQ-03263;16 May 2021;OD0008;30;;RS DQLab;sell
DQ-03264;16 May 2021;OA0005;74;;RS DQLab;sell
DQ-03265;16 May 2021;OD0009;36;;RS DQLab;sell
DQ-03266;16 May 2021;OA0003;20;;RS DQLab;sell
DQ-03267;16 May 2021;OH0004;30;;RS DQLab;sell
DQ-03268;17 May 2021;OH0005;15;;RS DQLab;sell
DQ-03269;17 May 2021;OK0002;1725;;RS DQLab;sell
DQ-03270;17 May 2021;OB0004;3;;RS DQLab;sell
DQ-03271;18 May 2021;OA0005;25;;RS DQLab;sell
DQ-03272;18 May 2021;OH0005;33;;RS DQLab;sell
DQ-03273;18 May 2021;OA0006;48;;RS DQLab;sell
DQ-03274;18 May 2021;OD0007;21;;RS DQLab;sell
DQ-03275;18 May 2021;OB0006;185;;RS DQLab;sell
DQ-03276;18 May 2021;OD0001;31;;RS DQLab;sell
DQ-03277;18 May 2021;OB0007;13;;RS DQLab;sell
DQ-03278;18 May 2021;OH0004;2;;RS DQLab;sell
DQ-03279;18 May 2021;OD0005;44;;RS DQLab;sell
DQ-03280;19 May 2021;OB0002;18;;RS DQLab;sell
DQ-03281;19 May 2021;OH0005;31;;RS DQLab;sell
DQ-03282;19 May 2021;OH0003;32;;RS DQLab;sell
DQ-03283;19 May 2021;OH0003;9;;RS DQLab;sell
DQ-03284;19 May 2021;OD0001;4;;RS DQLab;sel
DQ-03285;19 May 2021;OB0004;10;;RS DQLab;sell
DQ-03286;20 May 2021;OB0002;58;;RS DQLab;sell
DQ-03287;20 May 2021;OA0005;2;;RS DQLab;sell
DQ-03288;20 May 2021;OH0005;35;;RS DQLab;sell
DQ-03289;20 May 2021;OT0001;42;;RS DQLab;sell
DQ-03290;20 May 2021;OD0007;13;;RS DQLab;sell
DQ-03291;20 May 2021;OB0001;33;;RS DQLab;sell
DQ-03292;20 May 2021;OD0005;114;;RS DQLab;sell
DQ-03293;21 May 2021;OB0006;6;;RS DQLab;sell
DQ-03294;21 May 2021;OD0001;68;;RS DQLab;sell
DQ-03295;21 May 2021;OD0001;429;;RS DQLab;sell
DQ-03296;21 May 2021;OA0003;0;;RS DQLab;sell
DQ-03297;21 May 2021;OB0001;7;;RS DQLab;sell
DQ-03298;22 May 2021;OD0008;76;;RS DQLab;sell
DQ-03299;22 May 2021;OA0005;19;;RS DQLab;sell
DQ-03300;22 May 2021;OA0006;1;;RS DQLab;sell
DQ-03301;22 May 2021;OB0006;1;;RS DQLab;sell
DQ-03302;22 May 2021;OH0001;124;;RS DQLab;sell
DQ-03303;22 May 2021;OB0007;3;;RS DQLab;sell
DQ-03304;23 May 2021;OD0008;83;;RS DQLab;sell
DQ-03305;23 May 2021;OA0005;63;;RS DQLab;sell
DQ-03306;23 May 2021;OD0009;8;;RS DQLab;sell
DQ-03307;23 May 2021;OB0006;70;;RS DQLab;sell
DQ-03308;23 May 2021;OD0001;19;;RS DQLab;sell
DQ-03309;23 May 2021;OK0002;37;;RS DQLab;sell
DQ-03310;23 May 2021;OK0002;4;;RS DQLab;sell
DQ-03311;24 May 2021;OD0009;34;;RS DQLab;sell
DQ-03312;24 May 2021;OD0009;52;;RS DQLab;sell
DQ-03313;24 May 2021;OH0003;31;;RS DQLab;sell
DQ-03314;24 May 2021;OA0006;356;;RS DQLab;sell
DQ-03315;24 May 2021;OA0006;1;;RS DQLab;sell
DQ-03316;24 May 2021;OA0004;8;;RS DQLab;sell
DQ-03317;24 May 2021;OH0006;56;;RS DQLab;sell
DQ-03318;24 May 2021;OH0002;11;;RS DQLab;sell
DQ-03319;25 May 2021;OB0002;9;;RS DQLab;sell
DQ-03320;25 May 2021;OA0006;13;;RS DQLab;sell
DQ-03321;25 May 2021;OD0011;10;;RS DQLab;sell
DQ-03322;25 May 2021;OB0007;16;;RS DQLab;sell
DQ-03323;26 May 2021;OD0008;49;;RS DQLab;sell
DQ-03324;26 May 2021;OA0005;60;;RS DQLab;sell
DQ-03325;26 May 2021;OA0005;26;;RS DQLab;sell
DQ-03326;26 May 2021;OA0005;11;;RS DQLab;sell
DQ-03327;26 May 2021;OH0005;46;;RS DQLab;sell
DQ-03328;26 May 2021;OA0006;201;;RS DQLab;sell
DQ-03329;26 May 2021;OA0001;37;;RS DQLab;sell
DQ-03330;26 May 2021;OH0006;21;;RS DQLab;sell
DQ-03331;27 May 2021;OD0008;16;;RS DQLab;sell
DQ-03332;27 May 2021;OA0005;65;;RS DQLab;sell
DQ-03333;27 May 2021;OT0001;44;;RS DQLab;sell
DQ-03334;28 May 2021;OB0002;11;;RS DQLab;sell
DQ-03335;28 May 2021;OH0005;6;;RS DQLab;sell
DQ-03336;28 May 2021;OB0007;13;;RS DQLab;sell
DQ-03337;28 May 2021;OA0001;79;;RS DQLab;sell
DQ-03338;28 May 2021;OH0006;23;;RS DQLab;sell
DQ-03339;29 May 2021;OD0008;10;;RS DQLab;sell
DQ-03340;29 May 2021;OD0008;79;;RS DQLab;sell
DQ-03341;29 May 2021;OT0001;49;;RS DQLab;sell
DQ-03342;29 May 2021;OD0007;85;;RS DQLab;sell
DQ-03343;29 May 2021;OB0006;13;;RS DQLab;sell
DQ-03344;30 May 2021;OB0002;78;;RS DQLab;sell
DQ-03345;30 May 2021;OA0005;23;;RS DQLab;sell
DQ-03346;30 May 2021;OA0005;19;;RS DQLab;sell
DQ-03347;30 May 2021;OT0001;31;;RS DQLab;sell
DQ-03348;30 May 2021;OB0006;208;;RS DQLab;sell
DQ-03349;31 May 2021;OB0002;32;;RS DQLab;sell
DQ-03350;31 May 2021;OB0002;29;;RS DQLab;sell
DQ-03351;31 May 2021;OD0008;11;;RS DQLab;sell
DQ-03352;31 May 2021;OT0001;36;;RS DQLab;sell
DQ-03353;31 May 2021;OA0006;10;;RS DQLab;sell
DQ-03354;31 May 2021;OD0007;8;;RS DQLab;sell
DQ-03355;31 May 2021;OB0006;56;;RS DQLab;sell
DQ-03356;31 May 2021;OD0011;35;;RS DQLab;sell
DQ-03357;31 May 2021;OK0002;18;;RS DQLab;sell
DQ-03358;31 May 2021;OA0003;111;;RS DQLab;sell
DQ-03359;31 May 2021;OH0004;46;;RS DQLab;sell
DQ-03360;01 June 2021;OB0002;3;;RS DQLab;sell
DQ-03361;01 June 2021;OD0008;15;;RS DQLab;sell
DQ-03362;01 June 2021;OH0001;106;;RS DQLab;sell
DQ-03363;01 June 2021;OA0006;2000;DQLab-01;;buy
DQ-03364;02 June 2021;OB0002;7;;RS DQLab;sell
DQ-03365;02 June 2021;OD00.08;32;;RS DQLab;sell
DQ-03366;02 June 2021;OH0005;35;;RS DQLab;sell
DQ-03367;02 June 2021;OH0005;27;;RS DQLab;sell
DQ-03368;02 June 2021;OH0003;24;;RS DQLab;sell
DQ-03369;02 June 2021;OK0002;20;;RS DQLab;sell
DQ-03370;02 June 2021;OD0006;22;;RS DQLab;sell
DQ-03371;02 June 2021;OB0008;104;;RS DQLab;sell
DQ-03372;03 June 2021;OD0008;76;;RS DQLab;sell
DQ-03373;03 June 2021;OT0001;17;;RS DQLab;sell
DQ-03374;03 June 2021;OD0007;19;;RS DQLab;sell
DQ-03375;03 June 2021;OD0007;1;;RS DQLab;sell
DQ-03376;03 June 2021;OD0011;44;;RS DQLab;sell
DQ-03377;03 June 2021;OA0004;51;;RS DQLab;sell
DQ-03378;03 June 2021;OA0003;4;;RS DQLab;sell
DQ-03379;03 June 2021;OA0001;3;;RS DQLab;sell
DQ-03380;03 June 2021;OD0005;166;;RS DQLab;sell
